 UNIVERSIDAD POLITÉCNICA DE PACHUCA
Página :    1
UPP040316H43ACHUCA CD. SAHAGUN
               LGO
 Balanza de comprobación al 31/Diciembre/13
 Cuenta inicial : 1-0-0-0-000-000-000000
 Cuenta final   : 6-3-3-0-000-000-000000
 Tipo de moneda :
 Todas

 Núm. cuenta               Descripción                        Saldo anterior          Debe             Haber          Saldo actual
 5-2-1-2-006-261-261001                COMBUSTIBLES LUBRIC         89,042.82            1,431.58              0.00         90,474.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-000-000000            VESTUARIO BANCO PRENDA          87,864.47          -11,837.11              0.00         76,027.36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-271-000000              VESTUARIO Y UNIFORMES         36,979.07                0.00              0.00         36,979.07                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-271-271001                VESTUARIO Y UNIFORM         36,979.07                0.00              0.00         36,979.07                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-272-000000              PRENDAS DE SEGURIDAD          14,273.91          -11,837.11              0.00          2,436.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-272-272001                PRENDAS DE PROTECCI         14,273.91          -11,837.11              0.00          2,436.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-273-000000              ARTICULOS DEPORTIVOS          36,611.50                0.00              0.00         36,611.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-273-273001                ARTICULOS DEPORTIVO         36,611.50                0.00              0.00         36,611.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-000-000000            HERRAMIENTAS REFACCIO Y         83,529.92                0.00              0.00         83,529.92                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-291-000000              HERRAMIENTAS MENORES          49,984.00                0.00              0.00         49,984.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-291-291001                HERRAMIENTAS MENORE         49,984.00                0.00              0.00         49,984.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-292-000000              REFACCIONES Y ACCESOR          1,280.47                0.00              0.00          1,280.47                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-292-292001                REFACCIONES Y ACCES          1,280.47                0.00              0.00          1,280.47                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-293-000000              REFAC Y ACCESO MENORE          1,044.00                0.00              0.00          1,044.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-293-293001                REFAC Y ACCESO MENO          1,044.00                0.00              0.00          1,044.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-294-000000              REFAC Y ACCESO MENORE         27,508.67                0.00              0.00         27,508.67                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-294-294001                REFAC Y ACCESO MENO         27,508.67                0.00              0.00         27,508.67                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-296-000000              REFAC Y ACCESO MENORE          1,680.22                0.00              0.00          1,680.22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-296-296001                REFACCIONES                  1,680.22                0.00              0.00          1,680.22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-298-000000              REFAC Y ACCESO MENORE          1,005.32                0.00              0.00          1,005.32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-298-298001                REFAC Y ACCESO MENO          1,005.32                0.00              0.00          1,005.32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-299-000000              REFAC Y ACCESO MENORE          1,027.25                0.00              0.00          1,027.25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-299-299001                REFAC Y ACCESO MENO          1,027.25                0.00              0.00          1,027.25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-000-000-000000          SERVICIOS GENERALES ESTAT      1,165,932.55           15,666.02              0.00      1,181,598.57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-000-000000            SERVICIOS BASICOS              219,117.28            2,170.83              0.00        221,288.10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-311-000000              ENERGIA ELECTRICA             70,424.50                0.00              0.00         70,424.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-311-311001                SERVICIO DE ENERGIA         70,424.50                0.00              0.00         70,424.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-313-000000              AGUA                          13,271.50                0.00              0.00         13,271.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-313-313001                SERVICIO DE AGUA            13,271.50                0.00              0.00         13,271.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-314-000000              TELEFONIA TRADICIONAL        111,365.50                0.00              0.00        111,365.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-314-314001                SERVICIO TELEFONICO        111,365.50                0.00              0.00        111,365.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-315-000000              TELEFONIA CELULAR              4,000.00              800.00              0.00          4,800.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-315-315001                SERVICIO DE TELEFON          4,000.00              800.00              0.00          4,800.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-318-000000              SERVICIOS POSTALES Y           1,370.83            1,370.83              0.00          2,741.66                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-318-318001                SERVICIO POSTAL              1,370.83            1,370.83              0.00          2,741.66                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-347-000000              FLETES Y MANIOBRAS             2,900.00                0.00              0.00          2,900.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-347-347001                FLETES Y MANIOBRAS           2,900.00                0.00              0.00          2,900.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-359-000000              SERVICIO DE JARDINERI         15,784.95                0.00              0.00         15,784.95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-001-359-359001                SERVICIO DE JARDINE         15,784.95                0.00              0.00         15,784.95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-002-000-000000            SERVICIOS DE ARRENDAMIN         29,928.00                0.00              0.00         29,928.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-002-323-000000              ARRENDA DE MOBIL Y EQ          6,960.00                0.00              0.00          6,960.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-002-323-323002                ARRENDAMIENTO DE EQ          6,960.00                0.00              0.00          6,960.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-002-326-000000              ARRENDA DE MAQUI OTRO         22,968.00                0.00              0.00         22,968.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-3-002-326-326001                ARRENDAMIENTO DE MA         22,968.00                0.00              0.00         22,968.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
