 UNIVERSIDAD POLITÉCNICA DE PACHUCA
Página :    1
UPP040316H43ACHUCA CD. SAHAGUN
               LGO
 Balanza de comprobación al 30/Junio/15
 Cuenta inicial : 1-0-0-0-000-000-000000
 Cuenta final   : 7-5-0-0-000-000-000000
 Tipo de moneda :
 Todas

 Núm. cuenta               Descripción                        Saldo anterior          Debe             Haber          Saldo actual
 5-2-1-2-004-242-000000              CEMENTO Y PRODUCTOS D            922.62                0.00              0.00            922.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-242-242001                CEMENTO Y PRODUCTOS            922.62                0.00              0.00            922.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-243-000000              CAL YESO Y PRODUCTOS           1,722.37                0.00              0.00          1,722.37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-243-243001                CAL YESO Y PRODUCTO          1,722.37                0.00              0.00          1,722.37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-244-000000              MADERA Y PRODUCTOS DE            385.70                0.00              0.00            385.70                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-244-244001                MADERA Y PRODUCTOS             385.70                0.00              0.00            385.70                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-246-000000              MATERIAL ELECTRICO Y          67,797.19            8,018.28              0.00         75,815.46                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-246-246001                MATERIAL ELECTRICO          31,959.72               41.00              0.00         32,000.72                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-246-246002                MATERIAL ELECTRÓNIC         35,837.48            7,977.28              0.00         43,814.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-247-000000              ARTICULOS METALICOS P         16,699.54                0.00              0.00         16,699.54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-247-247001                ARTICULOS METALICOS         16,699.54                0.00              0.00         16,699.54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-248-000000              MATERIALES COMPLEMENT          3,187.20                0.00              0.00          3,187.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-248-248001                MATERIALES COMPLEME          3,187.20                0.00              0.00          3,187.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-249-000000              OTROS MATERIALES Y AR         24,082.21              750.92              0.00         24,833.13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-004-249-249001                OTROS MATERIALES Y          24,082.21              750.92              0.00         24,833.13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-000-000000            PRODUCTOS QUIMICOS FARM         80,434.15           33,034.30              0.00        113,468.45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-251-000000              PRODUCTOS QUIMICOS BA         29,362.47           24,208.95              0.00         53,571.41                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-251-251001                SUSTANCIAS QUIMICAS         29,362.47           24,208.95              0.00         53,571.41                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-253-000000              MEDICINAS Y PRODUCTOS         15,452.03                0.00              0.00         15,452.03                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-253-253001                MEDICINAS Y PRODUCT         15,452.03                0.00              0.00         15,452.03                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-254-000000              MATERIALES ACCESORIOS          5,543.00              933.22              0.00          6,476.22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-254-254001                MATERIALES Y SUMINI          5,543.00              933.22              0.00          6,476.22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-255-000000              MATERIALES ACESO Y SU         17,833.97            7,892.14              0.00         25,726.11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-255-255001                MATERIALES Y SUMINI         17,833.97            7,892.14              0.00         25,726.11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-256-000000              FIBRAS SINTETICAS HUL          6,696.73                0.00              0.00          6,696.73                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-256-256001                FIBRAS SINTETICAS H          6,696.73                0.00              0.00          6,696.73                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-259-000000              OTROS PRODUCTOS QUIMI          5,545.96                0.00              0.00          5,545.96                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-005-259-259001                OTROS PRODUCTOS QUI          5,545.96                0.00              0.00          5,545.96                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-006-000-000000            COMBUSTIBLES LUBRICANTE        107,798.25           37,707.69              0.00        145,505.94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-006-261-000000              COMBUSTIBLES LUBRICAN        107,798.25           37,707.69              0.00        145,505.94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-006-261-261001                COMBUSTIBLES LUBRIC        107,798.25           37,707.69              0.00        145,505.94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-000-000000            VESTUARIO BANCO PRENDA          68,633.17              580.58              0.00         69,213.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-271-000000              VESTUARIO Y UNIFORMES         68,406.31              580.58              0.00         68,986.89                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-271-271001                VESTUARIO Y UNIFORM         68,406.31              580.58              0.00         68,986.89                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-272-000000              PRENDAS DE SEGURIDAD             226.86                0.00              0.00            226.86                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-007-272-272001                PRENDAS DE PROTECCI            226.86                0.00              0.00            226.86                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-000-000000            HERRAMIENTAS REFACCIO Y         44,909.77            2,555.80              0.00         47,465.56                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-291-000000              HERRAMIENTAS MENORES          18,250.94               55.80              0.00         18,306.73                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-291-291001                HERRAMIENTAS MENORE         18,250.94               55.80              0.00         18,306.73                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-292-000000              REFACCIONES Y ACCESOR          3,591.95                0.00              0.00          3,591.95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-292-292001                REFACCIONES Y ACCES          3,591.95                0.00              0.00          3,591.95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-293-000000              REFAC Y ACCESO MENORE          1,218.00                0.00              0.00          1,218.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-293-293001                REFAC Y ACCESO MENO          1,218.00                0.00              0.00          1,218.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-2-1-2-009-294-000000              REFAC Y ACCESO MENORE         11,555.75                0.00              0.00         11,555.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
