 UNIVERSIDAD POLITÉCNICA DE PACHUCA
Página :    1
UPP040316H43ACHUCA CD. SAHAGUN
               LGO
 Balanza de comprobación al 31/Diciembre/16
 Cuenta inicial : 1-0-0-0-000-000-000000
 Cuenta final   : 6-3-3-0-000-000-000000
 Tipo de moneda :
 Todas
 A
 Núm. cuenta               Descripción                        Saldo anterior          Debe             Haber          Saldo actual
 5-3-1-3-003-334-000000              SERVICIOS DE CAPACITA        698,183.90          831,395.00              0.00      1,529,578.90                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-003-334-334001                CAPACITACION               698,183.90          831,395.00              0.00      1,529,578.90                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-004-000-000000            SERVICIOS FINANC BANCAR         78,072.73              535.20              0.00         78,607.93                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-004-341-000000              SERVICIOS FINANCIEROS         78,072.73              535.20              0.00         78,607.93                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-004-341-341001                INTERESES DESCUENTO         78,072.73              535.20              0.00         78,607.93                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-005-000-000000            SERVI DE INTALAC REPARA        226,114.73          172,006.45              0.00        398,121.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-005-351-000000              CONSERVACION Y MTTO M        226,114.73          172,006.45              0.00        398,121.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-005-351-351001                CONSERVACION Y MTTO        226,114.73          172,006.45              0.00        398,121.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-006-000-000000            SERV COMUNICAC SOCIAL Y         42,488.02                0.00              0.00         42,488.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-006-362-000000              DIFUSION POR RADIO TE         42,488.02                0.00              0.00         42,488.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-006-362-362001                DIFUSION POR RADIO          42,488.02                0.00              0.00         42,488.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-007-000-000000            SERV DE TRASLADO Y VIAT         39,499.80                0.00              0.00         39,499.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-007-371-000000              PASAJES AEREOS                 9,728.00                0.00              0.00          9,728.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-007-371-371001                PASAJES AEREOS               9,728.00                0.00              0.00          9,728.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-007-375-000000              VIATICOS EN EL PAIS           29,771.80                0.00              0.00         29,771.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-007-375-375001                VIATICOS EN EL PAIS         29,771.80                0.00              0.00         29,771.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-008-000-000000            SERVICIOS OFICIALES            921,560.45          287,055.09              0.00      1,208,615.54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-008-381-000000              GASTOS DE CEREMONIAL         815,826.60          287,055.09              0.00      1,102,881.69                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-008-381-381001                GASTOS DE CEREMONIA        815,826.60          287,055.09              0.00      1,102,881.69                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-008-383-000000              CONGRESOS Y CONVENCIO        105,733.85                0.00              0.00        105,733.85                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-008-383-383001                CONGRESOS Y CONVENC        105,733.85                0.00              0.00        105,733.85                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-000-000000            OTROS SERVICIOS GRALES       4,092,517.83          314,279.29              0.00      4,406,797.12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-336-000000              SERVICIOS DE APOYO AD        301,386.12           35,605.20              0.00        336,991.32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-336-336001                SERVICIOS DE APOYO         301,386.12           35,605.20              0.00        336,991.32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-338-000000              SERVICIO DE VIGILANCI      1,509,414.40          150,336.00              0.00      1,659,750.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-338-338001                SERVICIO DE VIGILAN      1,509,414.40          150,336.00              0.00      1,659,750.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-392-000000              IMPUESTOS Y DERECHOS         426,829.30          127,850.94              0.00        554,680.24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-392-392001                PAGO DE ISR                106,773.32           19,093.16              0.00        125,866.48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-392-392006                PAGO DE DERECHOS           320,055.98          108,757.78              0.00        428,813.76                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-398-000000              IMPUESTO SOBRE NOMINA      1,854,888.01              487.15              0.00      1,855,375.16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-009-398-398001                IMPUESTO SOBRE NOMI      1,854,888.01              487.15              0.00      1,855,375.16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-2-0-000-000-000000        TRASFERECIAS ASIG SUB Y OTR      1,177,579.25           17,200.00              0.00      1,194,779.25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-2-4-000-000-000000          AYUDAS SOCIALES                1,177,579.25           17,200.00              0.00      1,194,779.25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-2-4-001-442-000000              BECAS Y OTRAS AYUDAS       1,177,579.25           17,200.00              0.00      1,194,779.25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-2-4-001-442-442001                BECAS                    1,177,579.25           17,200.00              0.00      1,194,779.25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-0-0-000-000-000000      GASTOS DE FUNCIONAMIENTO PROG        525,235.80        2,564,278.49              0.00      3,089,514.29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-000-000-000000          MATERIALES Y SUMINISTROS         359,506.09        1,170,223.40              0.00      1,529,729.49                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-001-000-000000            MATE DE ADMON EMISION D              0.00            7,053.09              0.00          7,053.09                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-001-211-000000              MATERIALES UTILES Y E              0.00            1,844.40              0.00          1,844.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-001-211-211001                MATERIAL DE OFICINA              0.00            1,844.40              0.00          1,844.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-001-214-000000              MATER Y UTILES Y EQUI              0.00            1,574.15              0.00          1,574.15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-001-214-214001                MATERIALES PARA BIE              0.00            1,574.15              0.00          1,574.15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-001-217-000000              MATERIALES Y UTILES D              0.00            3,634.54              0.00          3,634.54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-4-1-2-001-217-217001                MATERIAL DIDACTICO               0.00            3,634.54              0.00          3,634.54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
