 UNIVERSIDAD POLITÉCNICA DE PACHUCA
Página :    1
UPP040316H43ACHUCA CD. SAHAGUN
               LGO
 Balanza de comprobación al 30/Septiembre/13
 Cuenta inicial : 1-0-0-0-000-000-000000
 Cuenta final   : 6-3-3-0-000-000-000000
 Tipo de moneda :
 Todas

 Núm. cuenta               Descripción                        Saldo anterior          Debe             Haber          Saldo actual
 5-3-1-2-006-261-000000              COMBUSTIBLES LUBRICAN        205,075.03           32,093.15              0.00        237,168.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-006-261-261001                COMBUSTIBLES LUBRIC        205,075.03           32,093.15              0.00        237,168.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-007-000-000000            VESTUARIO BANCO PRENDA               0.00           21,158.40              0.00         21,158.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-007-271-000000              VESTUARIO Y UNIFORMES              0.00           21,158.40              0.00         21,158.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-007-271-271001                VESTUARIO Y UNIFORM              0.00           21,158.40              0.00         21,158.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-000-000000            HERRAMIENTAS REFACCIO Y         86,199.68            6,419.58              0.00         92,619.26                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-291-000000              HERRAMIENTAS MENORES           3,255.68                0.00              0.00          3,255.68                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-291-291001                HERRAMIENTAS MENORE          3,255.68                0.00              0.00          3,255.68                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-292-000000              REFACCIONES Y ACCESOR         12,643.13                0.00              0.00         12,643.13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-292-292001                REFACCIONES Y ACCES         12,643.13                0.00              0.00         12,643.13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-294-000000              REFAC Y ACCESO MENORE         38,116.18            1,200.00              0.00         39,316.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-294-294001                REFAC Y ACCESO MENO         38,116.18            1,200.00              0.00         39,316.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-296-000000              REFAC Y ACCESO MENORE         11,576.00              939.58              0.00         12,515.58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-296-296001                REFACCIONES                 11,576.00              939.58              0.00         12,515.58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-298-000000              REFAC Y ACCESO MENORE         18,213.29            4,280.00              0.00         22,493.29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-298-298001                REFAC Y ACCESO MENO         18,213.29            4,280.00              0.00         22,493.29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-299-000000              REFAC Y ACCESO MENORE          2,395.40                0.00              0.00          2,395.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-2-009-299-299001                REFAC Y ACCESO MENO          2,395.40                0.00              0.00          2,395.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-000-000-000000          SERVICIOS GENERALES FEDER     17,467,051.72        3,292,095.10              0.00     20,759,146.82                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-000-000000            SERVICIOS BASICOS            1,475,783.22          678,993.61              0.00      2,154,776.83                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-311-000000              ENERGIA ELECTRICA            357,319.00           83,438.00              0.00        440,757.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-311-311001                SERVICIO DE ENERGIA        357,319.00           83,438.00              0.00        440,757.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-313-000000              AGUA                          70,382.00           12,445.00              0.00         82,827.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-313-313001                SERVICIO DE AGUA            70,382.00           12,445.00              0.00         82,827.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-314-000000              TELEFONIA TRADICIONAL        309,525.00           78,110.00              0.00        387,635.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-314-314001                SERVICIO TELEFONICO        309,525.00           78,110.00              0.00        387,635.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-345-000000              SEGURO DE BIENES PATR         50,293.62          319,105.00              0.00        369,398.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-345-345001                SEGUROS                     50,293.62          319,105.00              0.00        369,398.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-351-351001                CONSERVACION Y MANT              0.00                0.00              0.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-358-000000              SERV DE LIMPIEZA Y MA        660,129.60          185,895.61              0.00        846,025.21                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-358-358001                SERVICIO LAVANDERIA        660,129.60          185,895.61              0.00        846,025.21                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-359-000000              SERVICIO DE JARDINERI         28,134.00                0.00              0.00         28,134.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-001-359-359001                SERVICIO DE JARDINE         28,134.00                0.00              0.00         28,134.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-002-000-000000            SERVICIOS DE ARRENDAMIN         73,312.00           14,384.00              0.00         87,696.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-002-323-000000              ARRENDA DE MOBIL Y EQ         23,200.00            4,640.00              0.00         27,840.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-002-323-323002                ARRENDAMIENTO DE EQ         23,200.00            4,640.00              0.00         27,840.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-002-326-000000              ARRENDA DE MAQUI OTRO         50,112.00            9,744.00              0.00         59,856.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-002-326-326001                ARRENDAMIENTO DE MA         50,112.00            9,744.00              0.00         59,856.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-003-000-000000            SERVICIOS PROFESION CIE     12,005,945.93        1,414,046.99              0.00     13,419,992.92                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-003-331-000000              SERV LEGALE DE CONTAB     11,693,585.13        1,411,046.99              0.00     13,104,632.12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-003-331-331002                SERV DE CONTABI AUD         39,875.00                0.00              0.00         39,875.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-003-331-331003                SERVICIOS DE CONSUL     11,653,710.13        1,411,046.99              0.00     13,064,757.12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-003-334-000000              SERVICIOS DE CAPACITA        312,360.80            3,000.00              0.00        315,360.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 5-3-1-3-003-334-334001                CAPACITACION               312,360.80            3,000.00              0.00        315,360.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
